area,bathrooms,bedrooms,description,fetched_at,furnished,images,listing_id,location,price,property_type,seller_name,title,url
770 Sqft,1,2,"This property is a 770 Sqft penthouse with 2 bedrooms and 1 bathroom that is available for rent. It is part of the Bukit Baru project in Bukit Baru, Melaka and was completed in Jan 2024. You can rent this penthouse long term for RM900 per month.
Private rooms attached bathroom available Good location
Private rooms attached bathroom available Good location
A condo common room with a private bathroom for the tenant's own use.
+60 10 438 2116
Looking for a happy, great tenant to make this cute and place home!
Interested tenants should Message the
landlord on WhatsApp +60 10 438 2116 direct owner",2025-12-13T23:49:55.618287+00:00,Fully Furnished,"https://cdn.fazwaz.com/wbr/pKidZXMX1LTNvgG7h_R4SN61fCI/2850x1515/unit/5663817/img-0895.jpeg,https://cdn.fazwaz.com/wbr/TLz7wpKPo0_lXM328J4VLu2xZOs/250x250/unit/5663817/img-0896.jpeg,https://cdn.fazwaz.com/wbr/V8rNI3b_IRZcREP8UCssU7HN_pA/250x250/unit/5663817/img-0897.jpeg,https://cdn.fazwaz.com/wbr/XnBWArss393xHUNLjX9i_I0Ksqs/250x250/unit/5663817/img-0898.jpeg,https://cdn.fazwaz.com/wbr/hMgFNYxh0wRytKxWA57CgiEPNzU/250x250/unit/5663817/img-0899.jpeg",U5663817,"Bukit Baru, Melaka Tengah Central Malacca, Melaka",RM900,Penthouse,Private Owner,2 Bedroom Penthouse for rent at Bukit Baru,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-bukit-baru-in-bukit-baru-melaka-u5663817
776 Sqft,1,2,"This property is a 776 Sqft penthouse with 2 bedrooms and 1 bathroom that is available for rent. It is part of the Bukit Baru project in Bukit Baru, Melaka and was completed in Jan 2024. You can rent this penthouse long term for RM900 per month.
Private rooms attached bathroom available Good location
Private rooms attached bathroom available Good location
A condo common room with a private bathroom for the tenant's own use.
+60 10 438 2116
Looking for a happy, great tenant to make this cute and place home!
Interested tenants should Message the
landlord on WhatsApp +60 10 438 2116 direct owner",2025-12-13T23:49:55.618287+00:00,Fully Furnished,"https://cdn.fazwaz.com/wbr/uknxfyEZGSIWQGQtQBFbgqj3MGQ/2850x1515/unit/5668848/img-0259.jpeg,https://cdn.fazwaz.com/wbr/-UX-6CKAQfo030UoOQjYlwPTDYs/250x250/unit/5668848/img-0261.jpeg,https://cdn.fazwaz.com/wbr/JvEydkOwHFfopHz8rndOM-E4bFQ/250x250/unit/5668848/img-0262.jpeg,https://cdn.fazwaz.com/wbr/0RKXOc-oaVQbtH1eIYPXvRArtXo/250x250/unit/5668848/img-0263.jpeg,https://cdn.fazwaz.com/wbr/GqUyCtPDg10FdSmIEzaimqZkpnQ/250x250/unit/5668848/img-0264.jpeg",U5668848,"Bukit Baru, Melaka Tengah Central Malacca, Melaka",RM900,Penthouse,Private Owner,2 Bedroom Penthouse for rent at Bukit Baru,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-bukit-baru-in-bukit-baru-melaka-u5668848
887 Sqft,2,2,"This property is a 887 Sqft penthouse with 2 bedrooms and 2 bathrooms that is available for rent. It is part of the Bukit Baru project in Bukit Baru, Melaka and was completed in Jan 2024. You can rent this penthouse long term for RM900 per month.
[ ] Looking for a happy, great tenant to make this cute and
[ ] Looking for a happy, great tenant to make this cute and place home!
- [ ] A condo common room with a private bathroom for the tenant's own use.
- [ ] Fully furnished with a Queen sized bed, ceiling fan, aircon, wardrobe with mirror, study table with chair, television, standing fan, standing lamp.
- [ ] -- WiFi, electricity and water are included. Washing machine and refrigerator available.
- [ ] -- Light cooking is acceptable.
- [ ] -- Room is available immediately.
- [ ] -- Good location.
‪+60 11‑6284 5818‬ WhatsApp",2025-12-13T23:49:55.618287+00:00,Fully Furnished,"https://cdn.fazwaz.com/wbr/mDq_KbNXRcBiA6qkZCi4MaWrACw/2850x1515/unit/5686627/img-1576.jpeg,https://cdn.fazwaz.com/wbr/An3EFSGwcuqRyqKsSwzrg_lc8Cs/250x250/unit/5686627/img-1577.jpeg,https://cdn.fazwaz.com/wbr/HNuW9ekR9cQfkYPLPdE-dtfPubA/250x250/unit/5686627/img-1578.jpeg,https://cdn.fazwaz.com/wbr/ahWlOZ04_WetL76QrstcG3FBj48/250x250/unit/5686627/img-1579.jpeg,https://cdn.fazwaz.com/wbr/XVXyEQm24ODZ1bWzeqLhXlD6cF4/250x250/unit/5686627/img-1580.jpeg",U5686627,"Bukit Baru, Melaka Tengah Central Malacca, Melaka",RM900,Penthouse,Agent / Partner,2 Bedroom Penthouse for rent at Bukit Baru,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-bukit-baru-in-bukit-baru-melaka-u5686627
776 Sqft,1,1,"This property is a 776 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Bukit Baru project in Bukit Baru, Melaka and was completed in Jan 2024. You can rent this penthouse long term for RM900 per month.
Private rooms attached bathroom available Good location
Private rooms attached bathroom available Good location
A condo common room with a private bathroom for the tenant's own use.
+60 10 438 2116
Looking for a happy, great tenant to make this cute and place home!
Interested tenants should Message the
landlord on WhatsApp +60 10 438 2116 direct owner",2025-12-13T23:49:55.618287+00:00,Fully Furnished,"https://cdn.fazwaz.com/wbr/ab7C1sha9qxJkeqfP8UBsbuRb0E/2850x1515/unit/5668497/img-0641.jpeg,https://cdn.fazwaz.com/wbr/sBOGzeZWPexEZflLTsl2zuwjzFM/250x250/unit/5668497/img-0643.jpeg,https://cdn.fazwaz.com/wbr/wtxJFpGGMCLw7g279g0wFQFg6ng/250x250/unit/5668497/img-0644.jpeg,https://cdn.fazwaz.com/wbr/PXbdLox3ftnKhHar-3BmUxg8EBI/250x250/unit/5668497/img-0645.jpeg,https://cdn.fazwaz.com/wbr/ydmdhWiSewqpKtssVFbgdpGEJao/250x250/unit/5668497/img-0646.jpeg",U5668497,"Bukit Baru, Melaka Tengah Central Malacca, Melaka",RM900,Penthouse,Private Owner,1 Bedroom Penthouse for rent at Bukit Baru,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-bukit-baru-in-bukit-baru-melaka-u5668497
44 Sqft,1,2,"This property is a 44 Sqft penthouse with 2 bedrooms and 1 bathroom that is available for rent. It is part of the Bukit Baru project in Bukit Baru, Melaka and was completed in Jan 2024. You can rent this penthouse long term for RM1,650 per month.
A condo common room with a private bathroom for the tenant's
A condo common room with a private bathroom for the tenant's own use.
+60 11-6284 5818
Looking for a happy, great tenant to make this cute and place home!
Interested tenants should Message the
landlord on WhatsApp : +60 11-6284 5818 direct owner",2025-12-13T23:49:55.618287+00:00,Fully Furnished,"https://cdn.fazwaz.com/wbr/fwSUjJcMzCUwQXSVhwDvHQXdpSo/2850x1515/unit/5701834/img-1136.jpeg,https://cdn.fazwaz.com/wbr/PJHfGZrFtOI3QcT5YTgd8OqVzYU/250x250/unit/5701834/img-1137.jpeg,https://cdn.fazwaz.com/wbr/T3A_dnPtFcm9TxvnLHd4cThc5II/250x250/unit/5701834/img-1138.jpeg,https://cdn.fazwaz.com/wbr/3UpiJuvDT_ekNgeqKjOo5zg1crc/250x250/unit/5701834/img-1139.jpeg,https://cdn.fazwaz.com/wbr/qinFE2Pmz5hwj6IODezqRzsNutU/250x250/unit/5701834/img-1140.jpeg",U5701834,"Bukit Baru, Melaka Tengah Central Malacca, Melaka","RM1,650",Penthouse,Agent / Partner,2 Bedroom Penthouse for rent at Bukit Baru,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-bukit-baru-in-bukit-baru-melaka-u5701834
665 Sqft,1,2,"This property is a 665 Sqft penthouse with 2 bedrooms and 1 bathroom that is available for rent. It is part of the Bukit Baru project in Bukit Baru, Melaka and was completed in Jan 2024. You can rent this penthouse long term for RM800 per month.
[ ] Looking for a happy, great tenant to make this cute and
[ ] Looking for a happy, great tenant to make this cute and place home!
- [ ] A condo common room with a private bathroom for the tenant's own use.
- [ ] Fully furnished with a Queen sized bed, ceiling fan, aircon, wardrobe with mirror, study table with chair, television, standing fan, standing lamp.
- [ ] -- WiFi, electricity and water are included. Washing machine and refrigerator available.
- [ ] -- Light cooking is acceptable.
- [ ] -- Room is available immediately.
- [ ] -- Good location.
‪+60 11‑6284 5818‬ WhatsApp",2025-12-13T23:49:55.618287+00:00,Fully Furnished,"https://cdn.fazwaz.com/wbr/EQ8OCwFcgtbilN2pvlgWYPBqP7Q/2850x1515/unit/5686634/img-1214.jpeg,https://cdn.fazwaz.com/wbr/p0WWcNagYS-eWcr-IFEYavDOqFk/250x250/unit/5686634/img-1215.jpeg,https://cdn.fazwaz.com/wbr/T5l4D6RaPZRZ9MML-JfhXoQlQ3o/250x250/unit/5686634/img-1216.jpeg,https://cdn.fazwaz.com/wbr/tt-O0SAQXi6Pxc0cbeO1eN9755o/250x250/unit/5686634/img-1217.jpeg,https://cdn.fazwaz.com/wbr/rftVjsUumG3JRaCuJuFJWdUXYhM/250x250/unit/5686634/img-1218.jpeg",U5686634,"Bukit Baru, Melaka Tengah Central Malacca, Melaka",RM800,Penthouse,Private Owner,2 Bedroom Penthouse for rent at Bukit Baru,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-bukit-baru-in-bukit-baru-melaka-u5686634
779 Sqft,1,1,"This property is a 779 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Bukit Baru project in Bukit Baru, Melaka and was completed in Jan 2024. You can rent this penthouse long term for RM800 per month.
Private rooms attached bathroom available Good location
Private rooms attached bathroom available Good location
A condo common room with a private bathroom for the tenant's own use.
+60 10 438 2116
Looking for a happy, great tenant to make this cute and place home!
Interested tenants should Message the
landlord on WhatsApp +60 10 438 2116 direct owner",2025-12-13T23:49:55.618287+00:00,Fully Furnished,"https://cdn.fazwaz.com/wbr/JomrFNRxOBUsMHL8frCzDTq4Gvo/2850x1515/unit/5640663/img-0247.jpeg,https://cdn.fazwaz.com/wbr/5AR1EN9cSonh1nq4-I2uKObGgH8/250x250/unit/5640663/img-0248.jpeg,https://cdn.fazwaz.com/wbr/ckmlqZ5ycIxUQ1KaGWB0OxPW0Pg/250x250/unit/5640663/img-0249.jpeg,https://cdn.fazwaz.com/wbr/FvyI1OG9_t9JfHvcRTEk-EQMBoo/250x250/unit/5640663/img-0250.jpeg,https://cdn.fazwaz.com/wbr/1U37MCis9gmRMDiJ8Wi-b4IAlJQ/250x250/unit/5640663/img-0251.jpeg",U5640663,"Bukit Baru, Melaka Tengah Central Malacca, Melaka",RM800,Penthouse,Private Owner,1 Bedroom Penthouse for rent at Bukit Baru,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-bukit-baru-in-bukit-baru-melaka-u5640663
887 Sqft,2,2,"This property is a 887 Sqft penthouse with 2 bedrooms and 2 bathrooms that is available for rent. It is part of the Bukit Baru project in Bukit Baru, Melaka and was completed in Jan 2024. You can rent this penthouse long term for RM800 per month.
Private rooms attached bathroom available Good location
Private rooms attached bathroom available Good location
A condo common room with a private bathroom for the tenant's own use.
+60 10 438 2116
Looking for a happy, great tenant to make this cute and place home!
Interested tenants should Message the
landlord on WhatsApp +60 10 438 2116 direct owner",2025-12-13T23:49:55.618287+00:00,Fully Furnished,"https://cdn.fazwaz.com/wbr/LCHVPGzXob3QWO8DiwOlBeuGdQo/2850x1515/unit/5668404/img-0936.jpeg,https://cdn.fazwaz.com/wbr/6_543hGSySsMaQ72rBBm6E_6g3w/250x250/unit/5668404/img-0938.jpeg,https://cdn.fazwaz.com/wbr/i3-fKP69A_zctOjVjltSIHP0W4o/250x250/unit/5668404/img-0939.jpeg,https://cdn.fazwaz.com/wbr/RerPOjvUxGwXjAmO1umr2TR0RqM/250x250/unit/5668404/img-0940.jpeg,https://cdn.fazwaz.com/wbr/jjmKSgKsFxBYsc9XhxLK077cF4E/250x250/unit/5668404/img-0941.jpeg",U5668404,"Bukit Baru, Melaka Tengah Central Malacca, Melaka",RM800,Penthouse,Private Owner,2 Bedroom Penthouse for rent at Bukit Baru,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-bukit-baru-in-bukit-baru-melaka-u5668404
778 Sqft,1,0,"This property is a 778 Sqft studio penthouse with 1.5 bathroom that is available for rent. It is part of the Bukit Baru project in Bukit Baru, Melaka and was completed in Jan 2024. You can rent this penthouse long term for RM800 per month.
Private rooms attached bathroom available Good location
Private rooms attached bathroom available Good location
A condo common room with a private bathroom for the tenant's own use.
+60 10 438 2116
Looking for a happy, great tenant to make this cute and place home!
Interested tenants should Message the
landlord on WhatsApp +60 10 438 2116 direct owner",2025-12-13T23:49:55.618287+00:00,Fully Furnished,"https://cdn.fazwaz.com/wbr/ZZncEedEGSNw17fq5Jtu_YurW-w/2850x1515/unit/5663819/img-0813.jpeg,https://cdn.fazwaz.com/wbr/0MKpFYO7x-AlnPFqw3xHqJ_vNPc/250x250/unit/5663819/img-0814.jpeg,https://cdn.fazwaz.com/wbr/2e6lXxJUJcL2Nb-BlcfLeO5JHPU/250x250/unit/5663819/img-0815.jpeg,https://cdn.fazwaz.com/wbr/gG6id9GI2U4Mcl3mpu3YneOoVmU/250x250/unit/5663819/img-0816.jpeg,https://cdn.fazwaz.com/wbr/3wR06O8hLUdVgY49-M0yP1EWPIg/250x250/unit/5663819/img-0817.jpeg",U5663819,"Bukit Baru, Melaka Tengah Central Malacca, Melaka",RM800,Penthouse,Private Owner,Studio Penthouse for rent at Bukit Baru,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-bukit-baru-in-bukit-baru-melaka-u5663819
400 Sqft,1,1,"This property is a 400 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Klebang project in Bukit Rambai, Melaka and was completed in Nov 2023. You can rent this penthouse long term for RM500 per month.
Beautiful Bedroom Home – Perfect for Modern Living
IF YOU ARE INTERESTED IN RENTING THE CONDO/APARTMENT 🏠,KINDLY GET IN TOUCH WITH THE LANDLORD ON ..…WHATSAPP:+60 10-438 1043
Apartment Features:
Modern kitchen equipped with refrigerator, oven, microwave, and complete cookware
Cozy living room with sofa, coffee table, and television
Facilities:
•-hour security
• Fully-equipped gymnasium
• Mini market
• Children’s playground
• Cafeteria
• Swimming pool
• Barbecue area
• Sky lounge
• Function room and more…
WhatsApp : +60 10-438 1043 Yeong",2025-12-13T23:49:55.618287+00:00,Fully Furnished,"https://cdn.fazwaz.com/wbr/UCxk5SIrkziqcohu3qyco9BaGS0/2850x1515/unit/5722895/img-1718.jpeg,https://cdn.fazwaz.com/wbr/OH0wfHqgUDGtoiboJk2_2fxXlVo/250x250/unit/5722895/img-1719.jpeg,https://cdn.fazwaz.com/wbr/P4PUd4ghrvcHWZYtSc7Ai7OaAK0/250x250/unit/5722895/img-1720.jpeg,https://cdn.fazwaz.com/wbr/w88xQ-VILscF2mTi4WZ4tQ5eWn4/250x250/unit/5722895/img-1722.jpeg,https://cdn.fazwaz.com/wbr/MCWZ0d0Zmo7V9k6ZkzRwZbdn_Co/250x250/unit/5722895/img-1728.jpeg",U5722895,"Bukit Rambai, Melaka Tengah Central Malacca, Melaka",RM500,Penthouse,Developer,1 Bedroom Penthouse for rent at Klebang,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-klebang-in-bukit-rambai-melaka-u5722895
779 Sqft,1,1,"This property is a 779 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Klebang project in Bukit Rambai, Melaka and was completed in Nov 2023. You can rent this penthouse long term for RM400 per month.
- [ ] Looking for a happy, great tenant to make this cute an
- [ ] Looking for a happy, great tenant to make this cute and place home!
- [ ] A condo common room with a private bathroom for the tenant's own use.
- [ ] Fully furnished with a Queen sized bed, ceiling fan, aircon, wardrobe with mirror, study table with chair, television, standing fan, standing lamp.
- [ ] -- WiFi, electricity and water are included. Washing machine and refrigerator available.
- [ ] -- Light cooking is acceptable.
- [ ] -- Room is available immediately.
- [ ] -- Good location.
Pm me via WhatsApp number Cruz :63 962 697 1128",2025-12-13T23:49:55.618287+00:00,Fully Furnished,"https://cdn.fazwaz.com/wbr/dZ9ltVlJ5kLaz5VjXgJ_jSQ_fG4/2850x1515/unit/5722876/img-0610.jpeg,https://cdn.fazwaz.com/wbr/ydZODQq4XYo7Ys6zASgYIg9wiVE/250x250/unit/5722876/img-0611.jpeg,https://cdn.fazwaz.com/wbr/O7LgL9W6N4QVWDkVScWb1I6uxwM/250x250/unit/5722876/img-0614.jpeg,https://cdn.fazwaz.com/wbr/P7HKOaaCFrOCNsnrcpdIN4PB46g/250x250/unit/5722876/img-0615.jpeg,https://cdn.fazwaz.com/wbr/Z9ZuQ32orrIE9Dd-SQguto33S5I/250x250/unit/5722876/img-0617.jpeg",U5722876,"Bukit Rambai, Melaka Tengah Central Malacca, Melaka",RM400,Penthouse,Developer,1 Bedroom Penthouse for rent at Klebang,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-klebang-in-bukit-rambai-melaka-u5722876
443 Sqft,1,0,"This property is a 443 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the Bukit Baru project in Bukit Baru, Melaka and was completed in Jan 2024. You can rent this penthouse long term for RM3,300 per month.
A condo common room with a private bathroom for the tenant's
A condo common room with a private bathroom for the tenant's own use.
+60 11-6284 5818
Looking for a happy, great tenant to make this cute and place home!
Interested tenants should Message the
landlord on WhatsApp : +60 11-6284 5818 direct owner",2025-12-13T23:49:55.618287+00:00,Fully Furnished,"https://cdn.fazwaz.com/wbr/BBsQazfi7106f9xtyiB3dJeDNaI/2850x1515/unit/5706094/img-1648.jpeg,https://cdn.fazwaz.com/wbr/65bC8nsUT1wjQfJLNWie4Hz0N4k/250x250/unit/5706094/img-1649.jpeg,https://cdn.fazwaz.com/wbr/SXR8WL9DqdAcOF96wNZ8xYgrPzM/250x250/unit/5706094/img-1652.jpeg,https://cdn.fazwaz.com/wbr/XYuSlJYFPZPkgczXm3-SrpUsgEs/250x250/unit/5706094/img-1653.jpeg,https://cdn.fazwaz.com/wbr/IyiuILtlvKpKu1h65EfbS4X9LDY/250x250/unit/5706094/img-1654.jpeg",U5706094,"Bukit Baru, Melaka Tengah Central Malacca, Melaka","RM3,300",Penthouse,Agent / Partner,Studio Penthouse for rent at Bukit Baru,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-bukit-baru-in-bukit-baru-melaka-u5706094
66 Sqft,2,0,"This property is a 66 Sqft studio penthouse with 2 bathrooms that is available for rent. It is part of the Bukit Baru project in Bukit Baru, Melaka and was completed in Jan 2024. You can rent this penthouse long term for RM3,260 per month.
A condo common room with a private bathroom for the tenant's
A condo common room with a private bathroom for the tenant's own use.
+60 11-6284 5818
Looking for a happy, great tenant to make this cute and place home!
Interested tenants should Message the
landlord on WhatsApp : +60 11-6284 5818 direct owner",2025-12-13T23:49:55.618287+00:00,Fully Furnished,"https://cdn.fazwaz.com/wbr/QTs7RXvqF-PVhD69NP_9ZZwkplA/2850x1515/unit/5701839/img-0596.jpeg,https://cdn.fazwaz.com/wbr/4WGWsxNFLwJAcwCViZfk9-vwPQE/250x250/unit/5701839/img-0597.jpeg,https://cdn.fazwaz.com/wbr/1hxj-4_IKQuIPdZN_UU6obmnHdw/250x250/unit/5701839/img-0598.jpeg,https://cdn.fazwaz.com/wbr/rjHlyhPQpdP6FW3BC-dw_yQdxsg/250x250/unit/5701839/img-0599.jpeg,https://cdn.fazwaz.com/wbr/R7RMIe2bbFwCdERn3T5EaqP8TR4/250x250/unit/5701839/img-0600.jpeg",U5701839,"Bukit Baru, Melaka Tengah Central Malacca, Melaka","RM3,260",Penthouse,Agent / Partner,Studio Penthouse for rent at Bukit Baru,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-bukit-baru-in-bukit-baru-melaka-u5701839
77 Sqft,2,2,"This property is a 77 Sqft penthouse with 2 bedrooms and 2 bathrooms that is available for rent. It is part of the Bukit Baru project in Bukit Baru, Melaka and was completed in Jan 2024. You can rent this penthouse long term for RM700 per month.
[ ] Looking for a happy, great tenant to make this cute and
[ ] Looking for a happy, great tenant to make this cute and place home!
- [ ] A condo common room with a private bathroom for the tenant's own use.
- [ ] Fully furnished with a Queen sized bed, ceiling fan, aircon, wardrobe with mirror, study table with chair, television, standing fan, standing lamp.
- [ ] -- WiFi, electricity and water are included. Washing machine and refrigerator available.
- [ ] -- Light cooking is acceptable.
- [ ] -- Room is available immediately.
- [ ] -- Good location.
‪+60 11‑6284 5818‬ WhatsApp",2025-12-13T23:49:55.618287+00:00,Fully Furnished,"https://cdn.fazwaz.com/wbr/tyQuAKM7JXRS2eU6wvktc2AY0KE/2850x1515/unit/5686708/img-0582.jpeg,https://cdn.fazwaz.com/wbr/gp6T2vCanfwxmMEzDJRcBZLcKd8/250x250/unit/5686708/img-0587.jpeg,https://cdn.fazwaz.com/wbr/oGZX0a8riKEmh3oxHkR5M9v6HgE/250x250/unit/5686708/img-0588.jpeg,https://cdn.fazwaz.com/wbr/sg-S7A3k98mRIDt5WRkA5CJLAJQ/250x250/unit/5686708/img-0589.jpeg,https://cdn.fazwaz.com/wbr/eo4YF5qXLjk0S-AyiYa_OmgBj-M/250x250/unit/5686708/img-0590.jpeg",U5686708,"Bukit Baru, Melaka Tengah Central Malacca, Melaka",RM700,Penthouse,Agent / Partner,2 Bedroom Penthouse for rent at Bukit Baru,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-bukit-baru-in-bukit-baru-melaka-u5686708
779 Sqft,1,1,"This property is a 779 Sqft penthouse with 1 bedroom and 1 bathroom that is available for rent. It is part of the Bukit Baru project in Bukit Baru, Melaka and was completed in Jan 2024. You can rent this penthouse long term for RM600 per month.
A condo common room with a private bathroom for the tenant's
A condo common room with a private bathroom for the tenant's own use.
+60 11-6284 5818
Looking for a happy, great tenant to make this cute and place home!
Interested tenants should Message the
landlord on WhatsApp : +60 11-6284 5818 direct owner",2025-12-13T23:49:55.618287+00:00,Fully Furnished,"https://cdn.fazwaz.com/wbr/8SnyeuT5OWGKxeUKtR2A8Ix5wto/2850x1515/unit/5702539/img-0462.jpeg,https://cdn.fazwaz.com/wbr/OH6RYdu9FXVZfTqNf4ogaeSz2bQ/250x250/unit/5702539/img-0464.jpeg,https://cdn.fazwaz.com/wbr/GeqnXWTM-gxmjKSgGJPUdYBLHPw/250x250/unit/5702539/img-0465.jpeg,https://cdn.fazwaz.com/wbr/aS3jh4k7D2sjq_XETWmT270khP8/250x250/unit/5702539/img-0468.jpeg",U5702539,"Bukit Baru, Melaka Tengah Central Malacca, Melaka",RM600,Penthouse,Developer,1 Bedroom Penthouse for rent at Bukit Baru,https://www.fazwaz.my/property-rent/1-bedroom-penthouse-for-rent-at-bukit-baru-in-bukit-baru-melaka-u5702539
887 Sqft,2,2,"This property is a 887 Sqft penthouse with 2 bedrooms and 2 bathrooms that is available for rent. It is part of the Bukit Baru project in Bukit Baru, Melaka and was completed in Jan 2024. You can rent this penthouse long term for RM400 per month.
[ ] Looking for a happy, great tenant to make this cute and
[ ] Looking for a happy, great tenant to make this cute and place home!
- [ ] A condo common room with a private bathroom for the tenant's own use.
- [ ] Fully furnished with a Queen sized bed, ceiling fan, aircon, wardrobe with mirror, study table with chair, television, standing fan, standing lamp.
- [ ] -- WiFi, electricity and water are included. Washing machine and refrigerator available.
- [ ] -- Light cooking is acceptable.
- [ ] -- Room is available immediately.
- [ ] -- Good location.
‪+60 11‑6284 5818‬ WhatsApp",2025-12-13T23:49:55.618287+00:00,Fully Furnished,"https://cdn.fazwaz.com/wbr/V6KNlNzPi0pky6CI0GlOI-yhX04/2850x1515/unit/5686626/img-1281.jpeg,https://cdn.fazwaz.com/wbr/YVbYpZQ3z6t1Vb519hqP032XUUg/250x250/unit/5686626/img-1285.jpeg,https://cdn.fazwaz.com/wbr/I4CmPHtqB9V_VCtlAHQV0xjTcoY/250x250/unit/5686626/img-1286.jpeg,https://cdn.fazwaz.com/wbr/dAuB-Z-kkfTJ14BoWo3OnLQdaE8/250x250/unit/5686626/img-1287.jpeg,https://cdn.fazwaz.com/wbr/Ge3AoHSwy_6c7wpXS4qyI6igAOY/250x250/unit/5686626/img-1288.jpeg",U5686626,"Bukit Baru, Melaka Tengah Central Malacca, Melaka",RM400,Penthouse,Agent / Partner,2 Bedroom Penthouse for rent at Bukit Baru,https://www.fazwaz.my/property-rent/2-bedroom-penthouse-for-rent-at-bukit-baru-in-bukit-baru-melaka-u5686626
604 Sqft,1,0,"This property is a 604 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the Ujong Pasir project in Bandar Melaka, Melaka and was completed in Nov 2018. You can rent this penthouse long term for RM550 per month.
Fully furnished studio
Kitchen Cabinet,Mattress,TV,A/C,Sofa,Refrigerator,Bedframe,Water Heater,Dining Table,Hood & Hub,Wardrobe,Curtain,Microwave,Washing Machine
Facilities
Security 24 Hr,Swimming,Squasy,Elevator,Mart,Restaurant,Sauna,Playground,Badminton,Gym,Covered Parking
Kindly text the owner on WhatsApp on 601162343286 for more details",2025-12-13T23:49:55.618287+00:00,Fully Furnished,"https://cdn.fazwaz.com/wbr/l1XSI3Np7DBv7pAhB3U8PZEmQqM/2850x1515/unit/5915179/img-0517.jpeg,https://cdn.fazwaz.com/wbr/RBAjV2_-XzzR0xU_prutIgX4M8M/250x250/unit/5915179/img-0518.jpeg,https://cdn.fazwaz.com/wbr/ToCYCBHPty1ozZOtE7SAB2jKF_s/250x250/unit/5915179/img-0519.jpeg,https://cdn.fazwaz.com/wbr/T2vEC8fOguqreXOb_F9jdtd6Ujc/250x250/unit/5915179/img-0520.jpeg,https://cdn.fazwaz.com/wbr/RvC73v6mfjVC7QDJFwz7szOLPLE/250x250/unit/5915179/img-0521.jpeg",U5915179,"Bandar Melaka, Melaka Tengah Central Malacca, Melaka",RM550,Penthouse,Private Owner,Studio Penthouse for rent at Ujong Pasir,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-ujong-pasir-in-bandar-melaka-melaka-u5915179
900 Sqft,1,0,"This property is a 900 Sqft studio penthouse with 1 bathroom that is available for rent. It is part of the Melaka Tengah project in Bandar Melaka, Melaka and was completed in Jun 2023. You can rent this penthouse long term for RM500 per month.
Spacious Condo Room Available WhatsApp:+60 11-5930 2298.
IF YOU ARE INTERESTED IN RENTING THE CONDO/APARTMENT 🏠,KINDLY GET IN TOUCH WITH THE LANDLORD ON WHATSAPP: +60 11-5930 2298
Apartment Features:
Modern kitchen equipped with refrigerator, oven, microwave, and complete cookware
Cozy living room with sofa, coffee table, and television
Facilities:
•-hour security
• Fully-equipped gymnasium
• Mini market
• Children’s playground
• Cafeteria
• Swimming pool
• Barbecue area
• Sky lounge
• Function room and more…
WhatsApp : +60 11-5930 2298",2025-12-13T23:49:55.618287+00:00,Fully Furnished,"https://cdn.fazwaz.com/wbr/cHYBywOXGP5xEYALqLf203qG-PA/2850x1515/unit/5902613/img-0317.jpeg,https://cdn.fazwaz.com/wbr/mPThtdnyNQhl3zLBGW17ngdCi6A/250x250/unit/5902613/img-0318.jpeg,https://cdn.fazwaz.com/wbr/M57_JxhKCV5Sz13xB3wJaZ04ulw/250x250/unit/5902613/img-0319.jpeg,https://cdn.fazwaz.com/wbr/zInrBzoPWJ7yFizuDt3ZRSxIgm4/250x250/unit/5902613/img-0320.jpeg,https://cdn.fazwaz.com/wbr/deVXDQGZhJ2WUw0pRznO_zSLIgo/250x250/unit/5902613/img-0321.jpeg",U5902613,"Bandar Melaka, Melaka Tengah Central Malacca, Melaka",RM500,Penthouse,Private Owner,Studio Penthouse for rent at Melaka Tengah,https://www.fazwaz.my/property-rent/studio-penthouse-for-rent-at-melaka-tengah-in-bandar-melaka-melaka-u5902613
