area,bathrooms,bedrooms,description,fetched_at,furnished,images,listing_id,location,price,property_type,seller_name,title,url
"1,076 Sqft",2,3,"This property is a 1,076 Sqft apartment with 3 bedrooms and 2 bathrooms that is available for rent. It is part of the Tampoi project in Padang Masirat, Kedah and was completed in Jan 2017. You can rent this apartment long term for RM1,250 per month.",2025-12-13T23:49:07.203059+00:00,N/A,"https://cdn.fazwaz.com/wbr/T-6zSr1uzT0cq6D92WNbod4tH5A/2850x1515/unit/525076/1-777856e8f404dd2237a9936b41e7c7b9.jpg,https://cdn.fazwaz.com/wbr/7fiA5dJLWE9NujZ82-CAlcygVsY/250x250/unit/525076/3-981f36fce21e7a1e12fb083c08b50029.jpg,https://cdn.fazwaz.com/wbr/hcTjAfE9m7yX3mihDrFNURxHDhg/250x250/unit/525076/4-2144d97648aefdefdf25c0261f89ccb6.jpg,https://cdn.fazwaz.com/wbr/3XL5d5xeF1hTNwOWfq9X6jnz_Ck/250x250/unit/525076/5-eeb4610cf8ab8c88f0a6cfb8965144dd.jpg",U525076,"Padang Masirat, Langkawi, Kedah","RM1,250",Apartment,Agent / Partner,3 Bedroom Apartment for rent at Tampoi,https://www.fazwaz.my/property-rent/3-bedroom-apartment-for-rent-at-tampoi-in-padang-masirat-kedah-u525076
"1,346 Sqft",3,3,"This property is a 1,346 Sqft apartment with 3 bedrooms and 3 bathrooms that is available for rent. It is part of the Kampung Kerinchi (Bangsar South) project in Padang Masirat, Kedah and was completed in Sep 2022. You can rent this apartment long term for RM3,000 per month.",2025-12-13T23:49:07.203059+00:00,N/A,"https://cdn.fazwaz.com/wbr/XWJ7fJoye2xGbx9FWuXjuN-wz2w/2850x1515/unit/524400/1-5d919f6508aeb750135b73fada5417e6.jpg,https://cdn.fazwaz.com/wbr/23zrojnr6JT4B6nbhAJfB-hWtrU/250x250/unit/524400/3-ec572f72d585d68d2f931c8e31a664fa.jpg,https://cdn.fazwaz.com/wbr/49U4jndKL5GGwt4lAMqaOx8Za5w/250x250/unit/524400/4-162b0f51691e6f6bd8af0b6de13594a6.jpg,https://cdn.fazwaz.com/wbr/btTJDCn9Pq0ZlxkWdxQl688q_W8/250x250/unit/524400/5-b4f73a82b8a5e330ffa55d1b4ed57f12.jpg,https://cdn.fazwaz.com/wbr/j4Y8hSCYlOLcDLUtfZnq7eVX5AY/250x250/unit/524400/6-93e9f3097e09e2d5d8703f60731237c5.jpg",U524400,"Padang Masirat, Langkawi, Kedah","RM3,000",Apartment,Agent / Partner,3 Bedroom Apartment for rent at Kampung Kerinchi (Bangsar South),https://www.fazwaz.my/property-rent/3-bedroom-apartment-for-rent-at-kampung-kerinchi-bangsar-south-in-padang-masirat-kedah-u524400
"1,003 Sqft",2,3,"This property is a 1,003 Sqft apartment with 3 bedrooms and 2 bathrooms that is available for rent. It is part of the Tampoi project in Padang Masirat, Kedah and was completed in Jan 2017. You can rent this apartment long term for RM1,700 per month.",2025-12-13T23:49:07.203059+00:00,N/A,"https://cdn.fazwaz.com/wbr/1gFsYZjDcF4T60b3SsikboBlWdA/2850x1515/unit/527462/1-9ade50d57e9817f080a30dda6c78d46a.jpg,https://cdn.fazwaz.com/wbr/DD7GUUVSRRPt0fNYs6WSTWMwM_c/250x250/unit/527462/3-6916bc2245c346110d196af8b640308c.jpg,https://cdn.fazwaz.com/wbr/7Q3YEBzgRhHf6pNkNTWIHFb7y28/250x250/unit/527462/4-300f6385afd3232c7326112eb79417f3.jpg,https://cdn.fazwaz.com/wbr/0G1tLJIFa1TvHm9S-CuwlsfJNoM/250x250/unit/527462/5-9bcb3913e5dac0aef36d45c0689fca7e.jpg,https://cdn.fazwaz.com/wbr/g0Rj_zjIYQbAYt6Y9vUHsLETQ4A/250x250/unit/527462/6-d079ecfd80f6b16f24d9f1a08fa5d107.jpg",U527462,"Padang Masirat, Langkawi, Kedah","RM1,700",Apartment,Agent / Partner,3 Bedroom Apartment for rent at Tampoi,https://www.fazwaz.my/property-rent/3-bedroom-apartment-for-rent-at-tampoi-in-padang-masirat-kedah-u527462
"1,188 Sqft",2,3,"This property is a 1,188 Sqft apartment with 3 bedrooms and 2 bathrooms that is available for rent. It is part of the Tampoi project in Padang Masirat, Kedah and was completed in Jan 2017. You can rent this apartment long term for RM1,500 per month.",2025-12-13T23:49:07.203059+00:00,N/A,"https://cdn.fazwaz.com/wbr/vOee0ByV3-z4D1hMrBrOgL489vA/2850x1515/unit/524402/1-caa5db3be6b54b421034d13d35af7391.jpg,https://cdn.fazwaz.com/wbr/v2gFIDPtp6ArgAfKil5aQNlcB54/250x250/unit/524402/3-a6a33b13a72b1481b255923aff75e1b5.jpg,https://cdn.fazwaz.com/wbr/vF2E0VPuJlbP6xDX-4KWf5QZbu8/250x250/unit/524402/4-2089483b859b6e4a26890462f1c0dff0.jpg,https://cdn.fazwaz.com/wbr/ozyQLfswmGeS74hDCjx_fteMO-4/250x250/unit/524402/5-d8bdcc086f282de48df3ee57b4fdf430.jpg,https://cdn.fazwaz.com/wbr/kSf0oEgG4KHMyppc8Hrr3YwwDq0/250x250/unit/524402/6-0a55242123e9d8310eb48b70f0bf51d0.jpg",U524402,"Padang Masirat, Langkawi, Kedah","RM1,500",Apartment,Agent / Partner,3 Bedroom Apartment for rent at Tampoi,https://www.fazwaz.my/property-rent/3-bedroom-apartment-for-rent-at-tampoi-in-padang-masirat-kedah-u524402
648 Sqft,2,1,"This property is a 648 Sqft apartment with 1 bedroom and 2 bathrooms that is available for rent. It is part of the Kampung Kerinchi (Bangsar South) project in Padang Masirat, Kedah and was completed in Sep 2022. You can rent this apartment long term for RM2,300 per month.",2025-12-13T23:49:07.203059+00:00,N/A,"https://cdn.fazwaz.com/wbr/LtXR1CKrXJ2aGkX9CBpjDn5tfrc/2850x1515/unit/525054/1-3333bb5a96d683b61d96e069e73f5cdb.jpg,https://cdn.fazwaz.com/wbr/SsvKPXDeOz_z27jD9Ct1GvbWOgI/250x250/unit/525054/3-6bc0c08b377843ddf0131730d350c721.jpg,https://cdn.fazwaz.com/wbr/OShe1T3A5h3Rs5bX7sIcekAkh3Y/250x250/unit/525054/4-a1f16fe718a2594276178b762b900873.jpg,https://cdn.fazwaz.com/wbr/gei02tuIMys-3IhpPEaSCUS49-0/250x250/unit/525054/5-658a8fc7b11c83185e59879146d09a44.jpg",U525054,"Padang Masirat, Langkawi, Kedah","RM2,300",Apartment,Agent / Partner,1 Bedroom Apartment for rent at Kampung Kerinchi (Bangsar South),https://www.fazwaz.my/property-rent/1-bedroom-apartment-for-rent-at-kampung-kerinchi-bangsar-south-in-padang-masirat-kedah-u525054
"1,475 Sqft",2,4,"This property is a 1,475 Sqft apartment with 4 bedrooms and 2 bathrooms that is available for rent. It is part of the Medini project in Padang Masirat, Kedah and was completed in Apr 2013. You can rent this apartment long term for RM2,800 per month.",2025-12-13T23:49:07.203059+00:00,N/A,"https://cdn.fazwaz.com/wbr/0-jvFFjh-hXPgmE8Fbin3kQe-w8/2850x1515/unit/511044/1-a3b6799a3d27071ef2406e3f90b3cdd6.jpg,https://cdn.fazwaz.com/wbr/yAGSVGdpiwxjGCufugBRXOGTSJQ/250x250/unit/511044/3-747653a0b79c07caeefcfff9d1178807.jpg,https://cdn.fazwaz.com/wbr/TcDYDl-gCK3psnbhDqN1OH9KjEc/250x250/unit/511044/4-eb6c5741e12051aa2e1ea6283b95a428.jpg,https://cdn.fazwaz.com/wbr/PtGKWv6WU8TFm2xs0IlCXHRS6Uc/250x250/unit/511044/5-84ad66547deb1815ac617dca0f9a8ce4.jpg,https://cdn.fazwaz.com/wbr/RwrnnfDUw94lERiPwPiuI6EwNac/250x250/unit/511044/6-4e4ddd5c2bb04aa51372f65df70826b8.jpg",U511044,"Padang Masirat, Langkawi, Kedah","RM2,800",Apartment,Agent / Partner,4 Bedroom Apartment for rent at Medini,https://www.fazwaz.my/property-rent/4-bedroom-apartment-for-rent-at-medini-in-padang-masirat-kedah-u511044
"1,475 Sqft",2,4,"This property is a 1,475 Sqft apartment with 4 bedrooms and 2 bathrooms that is available for rent. It is part of the Medini project in Padang Masirat, Kedah and was completed in Apr 2013. You can rent this apartment long term for RM2,800 per month.",2025-12-13T23:49:07.203059+00:00,N/A,"https://cdn.fazwaz.com/wbr/Gx_zrPE50JCxJwx6es12CbU43n4/2850x1515/unit/511058/1-901bee5f84968b540c60a3d9bda0ba5d.jpg,https://cdn.fazwaz.com/wbr/RxAHrHWz2FRt4IUl12AdreJ_hb0/250x250/unit/511058/3-d8580b98b0c620c0b6c75fa3492f037a.jpg,https://cdn.fazwaz.com/wbr/OA1rY82SLpq3GHwr59H7by_rsTc/250x250/unit/511058/4-51eed0da8f42d59a3534ec2f943a73d5.jpg,https://cdn.fazwaz.com/wbr/VAsLqyKgtBcHQ9MLub-26IVnx90/250x250/unit/511058/5-fd5e2c4f24a4794c5523ac611b40fcab.jpg,https://cdn.fazwaz.com/wbr/uBEM5dXQb0oPi_k26WA7YIE9WsY/250x250/unit/511058/6-0a053f1e4149bc490b226b95052c0499.jpg",U511058,"Padang Masirat, Langkawi, Kedah","RM2,800",Apartment,Agent / Partner,4 Bedroom Apartment for rent at Medini,https://www.fazwaz.my/property-rent/4-bedroom-apartment-for-rent-at-medini-in-padang-masirat-kedah-u511058
"1,076 Sqft",2,3,"This property is a 1,076 Sqft apartment with 3 bedrooms and 2 bathrooms that is available for rent. It is part of the Tampoi project in Padang Masirat, Kedah and was completed in Jan 2017. You can rent this apartment long term for RM1,600 per month.",2025-12-13T23:49:07.203059+00:00,N/A,"https://cdn.fazwaz.com/wbr/vQRJlFhvZ8rzKn2CvVxOKZPYWE0/2850x1515/unit/527458/1-317d72fcbdc97a5470c78e0e46cd9ed9.jpg,https://cdn.fazwaz.com/wbr/MM6wWiiPerTz0C-gemcN_ifKC_o/250x250/unit/527458/3-82e47da61b3fb0ee4b816d0821c3d1a8.jpg,https://cdn.fazwaz.com/wbr/HW96B9IWppjpgC6EdDEYSI4YU7A/250x250/unit/527458/4-d37a0862a029e452d03e05713c6a23b3.jpg,https://cdn.fazwaz.com/wbr/HCqjkv-ELYdEMMNhSvHElCl2wcg/250x250/unit/527458/5-624bab4e23b8756dc8bf6cdc598a7bbc.jpg,https://cdn.fazwaz.com/wbr/n1RlpGuISABE2CfmzyXu2-aafng/250x250/unit/527458/6-0d2bcf50f8704ddad900705b56361e3a.jpg",U527458,"Padang Masirat, Langkawi, Kedah","RM1,600",Apartment,Agent / Partner,3 Bedroom Apartment for rent at Tampoi,https://www.fazwaz.my/property-rent/3-bedroom-apartment-for-rent-at-tampoi-in-padang-masirat-kedah-u527458
"1,135 Sqft",2,3,"This property is a 1,135 Sqft apartment with 3 bedrooms and 2 bathrooms that is available for rent. It is part of the Tampoi project in Padang Masirat, Kedah and was completed in Jan 2017. You can rent this apartment long term for RM1,200 per month.",2025-12-13T23:49:07.203059+00:00,N/A,"https://cdn.fazwaz.com/wbr/7yl0_s-un3ryIZ6M0k6s5_hvQgI/2850x1515/unit/527454/1-4e5284c76e058ef005c1c6967674e31b.jpg,https://cdn.fazwaz.com/wbr/mFRByfDcAUCtviJzi801q1NJK4Q/250x250/unit/527454/3-261b1ed5386d9086b4bd0776cf72eaf2.jpg,https://cdn.fazwaz.com/wbr/gyR3jk0kZ42RGKERU-Qo7A-Akwg/250x250/unit/527454/4-97cea2bcc4e04e820a11ba2c1a08ec5f.jpg,https://cdn.fazwaz.com/wbr/6EJaDNzfxsgITtoM6dYJjSHrnow/250x250/unit/527454/5-b806a457c8d1019d2d398f5cc70b211a.jpg,https://cdn.fazwaz.com/wbr/YjcnJ_BOFda2o2PXOPXhWXej2m8/250x250/unit/527454/6-0ae14cf6f99d9a893c69e58073794c31.jpg",U527454,"Padang Masirat, Langkawi, Kedah","RM1,200",Apartment,Agent / Partner,3 Bedroom Apartment for rent at Tampoi,https://www.fazwaz.my/property-rent/3-bedroom-apartment-for-rent-at-tampoi-in-padang-masirat-kedah-u527454
745 Sqft,1,1,"This property is a 745 Sqft apartment with 1 bedroom and 1 bathroom that is available for rent. It is part of the Masai project in Padang Masirat, Kedah and was completed in Feb 2009. You can rent this apartment long term for RM1,800 per month.",2025-12-13T23:49:07.203059+00:00,N/A,"https://cdn.fazwaz.com/wbr/n_8pU8iYWR6y4aADzasRJPTI_Eo/2850x1515/unit/510686/1-cd79291d3bd5df356b8ac1ce9b659778.jpg,https://cdn.fazwaz.com/wbr/qdxD9Tkv_hfVttDZVYKTsYZobK0/250x250/unit/510686/3-340159e545f1cfbcf85284fb92e67842.jpg,https://cdn.fazwaz.com/wbr/JY9-9LX_vp8eAgmjlc3yg8HU7ck/250x250/unit/510686/4-ba72b2500d9b9528081655df76565778.jpg,https://cdn.fazwaz.com/wbr/KZ1_DaROqcZRjfG_GD8PneTStSs/250x250/unit/510686/5-dbe79a51b23df52ed99d7e0cfcb31dfe.jpg,https://cdn.fazwaz.com/wbr/jWMFUiomrMBiv37SJniIaSZWhWs/250x250/unit/510686/6-3a9f49dd236147d91ded44a2d1f68a09.jpg",U510686,"Padang Masirat, Langkawi, Kedah","RM1,800",Apartment,Agent / Partner,1 Bedroom Apartment for rent at Masai,https://www.fazwaz.my/property-rent/1-bedroom-apartment-for-rent-at-masai-in-padang-masirat-kedah-u510686
